#####################################################################################################
# NeXus source file: GlassyC
# NXdata: name = img{0}_azimuthalIntegration_Px_34                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.7221899117023785e-06
# GlobalNormalization                               1.0287749320728268
# AbsTimeStamps                                     nan
# TimeStamps                                        1.370973825454712
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)glassyC_00203{00000}_AzInt_Px_34         Sig(q)glassyC_00203{00000}_AzInt_Px_34       
0.024525302461947576               1080.2604208262483                           1.2204353662152423                           
0.024673938829194372               1078.0265012912362                           1.2005843784668513                           
0.024822575163278647               1081.7016317078649                           1.226479784408961                            
0.02497121146400064                1077.2140603660444                           1.1863418303455397                           
0.02511984773116057                1074.6319251685493                           1.2138139436760982                           
0.025268483964558705               1075.5467199302807                           1.2016854241905714                           
0.025417120163995274               1071.599063445671                            1.1824520243416508                           
0.02556575632927051                1072.0997497620267                           1.1981049335976504                           
0.02571439246018467                1072.3078562738604                           1.1695745109303592                           
0.025863028556537982               1070.236655769713                            1.2012073546795734                           
0.0260116646181307                 1071.0350402438985                           1.1789807198244753                           
0.026160300644763053               1070.3253559412678                           1.1778042461421647                           
0.0263089366362353                 1065.9938525909224                           1.1738546884003305                           
0.026457572592347666               1068.462431193158                            1.1728760833614311                           
0.026606208512900405               1066.370843755545                            1.1779853186866662                           
0.026754844397693756               1065.0345445217233                           1.1557851586044876                           
0.02690348024652797                1064.6669152197567                           1.1600852288486752                           
0.02705211605920328                1064.0906046977375                           1.1697004713126156                           
0.027200751835519926               1063.4051747410708                           1.151932377421188                            
0.027349387575278168               1062.9412734937                              1.1576408598324717                           
0.027498023278278244               1061.6104039723098                           1.1516997089305179                           
0.0276466589443204                 1059.384052378784                            1.1468123974279858                           
0.027795294573204874               1058.3401395125293                           1.1528923857391413                           
0.027943930164731925               1061.2546220984639                           1.1412844416158219                           
0.02809256571870178                1057.3090510813327                           1.139161104054475                            
0.028241201234914706               1054.6865627877428                           1.1363138303685072                           
0.02838983671317093                1057.799471660793                            1.135845923449493                            
0.028538472153270714               1056.7117043018977                           1.1338402118115023                           
0.0286871075550143                 1054.7275963927736                           1.129950563100359                            
0.02883574291820193                1053.700465372129                            1.120367862737054                            
0.028984378242633856               1053.4558794147415                           1.1349371792630747                           
0.029133013528110326               1052.3891070351779                           1.114899042505703                            
0.02928164877443159                1051.0952507436111                           1.1238132301520114                           
0.029430283981397888               1049.7418933929482                           1.1203234674952054                           
0.029578919148809477               1050.5801008854                              1.1125899420698964                           
0.029727554276466603               1051.9653774202393                           1.1180768812996595                           
0.029876189364169515               1050.071569838818                            1.1063030228704027                           
0.03002482441171847                1048.6847406785414                           1.1062358439633695                           
0.0301734594189137                 1045.9779760468027                           1.1074696575156608                           
0.030322094385555477               1047.6861146901122                           1.1070391830777246                           
0.03047072931144404                1044.9382149065334                           1.095094483321994                            
0.03061936419637964                1047.736846366148                            1.0998111873636667                           
0.030767999040162516               1046.226143970581                            1.0925495369647844                           
0.030916633842592953               1042.950430158386                            1.102546816813131                            
