<X> <Y> <dY>
2.880227144665114e-02 1.831395062694665e+01 3.487005478734835e-02
2.895073424648718e-02 1.909726355493572e+01 3.560797337807367e-02
2.909919700750293e-02 1.997306737817964e+01 3.594715252927784e-02
2.924765972949930e-02 2.086128038132007e+01 3.696328504695955e-02
2.939612241227725e-02 2.180918393498296e+01 3.756314714418670e-02
2.954458505563771e-02 2.293529649437887e+01 3.859121732694017e-02
2.969304765938165e-02 2.394965711919910e+01 3.924417669584949e-02
2.984151022330999e-02 2.501695190557220e+01 4.010909353534056e-02
2.998997274722367e-02 2.613874777034243e+01 4.107307955585307e-02
3.013843523092363e-02 2.713092451617290e+01 4.166873791366069e-02
3.028689767421083e-02 2.820082637793083e+01 4.202964416175295e-02
3.043536007688621e-02 2.923767476433174e+01 4.320436584517335e-02
3.058382243875071e-02 3.022575119548220e+01 4.374492825216954e-02
3.073228475960527e-02 3.127045608192789e+01 4.428412437403589e-02
3.088074703925083e-02 3.214738816459536e+01 4.506047464904642e-02
3.102920927748836e-02 3.286783303057565e+01 4.508326410111488e-02
3.117767147411878e-02 3.379444293840284e+01 4.595544639166421e-02
3.132613362894304e-02 3.441141577785834e+01 4.615660883885277e-02
3.147459574176209e-02 3.509297228922200e+01 4.650332067290952e-02
3.162305781237687e-02 3.563058899033796e+01 4.691257744953824e-02
3.177151984058834e-02 3.614786805345877e+01 4.692601494678757e-02
3.191998182619744e-02 3.657354113451172e+01 4.764009627575231e-02
3.206844376900511e-02 3.691820598897569e+01 4.715411103104100e-02
3.221690566881231e-02 3.707190693282405e+01 4.717211030652464e-02
3.236536752541998e-02 3.717524600033696e+01 4.761551333872149e-02
3.251382933862906e-02 3.716177841998905e+01 4.725594821568820e-02
3.266229110824052e-02 3.728041847170307e+01 4.771020356720550e-02
3.281075283405527e-02 3.711444011809448e+01 4.683065643183468e-02
3.295921451587431e-02 3.686218790464329e+01 4.682760262011676e-02
3.310767615349856e-02 3.657658662214902e+01 4.690894550387496e-02
3.325613774672897e-02 3.626672237524287e+01 4.621581129291711e-02
3.340459929536650e-02 3.571274950091861e+01 4.588690483830232e-02
3.355306079921208e-02 3.511963853625468e+01 4.537867933449823e-02
3.370152225806669e-02 3.460573688195019e+01 4.580942274524824e-02
3.384998367173125e-02 3.404474300103611e+01 4.569788861728440e-02
3.399844504000674e-02 3.326055135635237e+01 4.551101579336525e-02
3.414690636269409e-02 3.251511117046344e+01 4.529076596357384e-02
3.429536763959428e-02 3.178518097572244e+01 4.523798386867023e-02
3.444382887050824e-02 3.092238077776163e+01 4.432561230241118e-02
3.459229005523692e-02 2.997792010724453e+01 4.295611324254478e-02
3.474075119358127e-02 2.899890437585302e+01 4.186302918533358e-02
3.488921228534227e-02 2.805963481351437e+01 4.101667768395368e-02
3.503767333032085e-02 2.702225243596608e+01 4.018344289376324e-02
3.518613432831797e-02 2.602672765981654e+01 3.930404468577151e-02
3.533459527913459e-02 2.505959734479094e+01 3.833230709570802e-02
3.548305618257167e-02 2.400551120120879e+01 3.766308369433000e-02
3.563151703843015e-02 2.289865400800685e+01 3.648179294625888e-02
3.577997784651099e-02 2.188952157208971e+01 3.568838323851486e-02
3.592843860661515e-02 2.086583848649090e+01 3.465483742962010e-02
3.607689931854360e-02 1.981547073149090e+01 3.366221949926678e-02
3.622535998209726e-02 1.884630946958496e+01 3.297082528974833e-02
3.637382059707712e-02 1.787294501828694e+01 3.185007641419328e-02
3.652228116328413e-02 1.694347426275410e+01 3.114409291254652e-02
3.667074168051924e-02 1.597253815016985e+01 2.991825546785930e-02
3.681920214858341e-02 1.510101546272929e+01 2.905998054068223e-02
3.696766256727761e-02 1.418971042005511e+01 2.833384002074636e-02
3.711612293640280e-02 1.340232952479036e+01 2.724816272385682e-02
3.726458325575990e-02 1.263456646279388e+01 2.662311055199847e-02
3.741304352514992e-02 1.188200889245116e+01 2.579087185425372e-02
3.756150374437381e-02 1.122324141032953e+01 2.478043966821578e-02
3.770996391323252e-02 1.053486223040315e+01 2.408290947485657e-02
3.785842403152700e-02 9.959670999859066e+00 2.324837720171788e-02
3.800688409905824e-02 9.411256742017985e+00 2.285726904533462e-02
3.815534411562716e-02 8.908786310215957e+00 2.196528844850589e-02
3.830380408103477e-02 8.496925591300286e+00 2.145154848848414e-02
3.845226399508201e-02 8.097842186023536e+00 2.089920572311487e-02
3.860072385756984e-02 7.751726035372321e+00 2.036524786645074e-02
3.874918366829922e-02 7.463346989803579e+00 2.004343400396278e-02
3.889764342707114e-02 7.246826996850064e+00 1.958280067218119e-02
3.904610313368653e-02 7.034938904568442e+00 1.932325538226163e-02
3.919456278794636e-02 6.894014921541337e+00 1.900584486847495e-02
3.934302238965163e-02 6.792174222921030e+00 1.879103866435547e-02
3.949148193860327e-02 6.740267445552875e+00 1.873742860117363e-02
3.963994143460225e-02 6.732669184141574e+00 1.859080351996188e-02
3.978840087744954e-02 6.746672223151625e+00 1.862812060107216e-02
3.993686026694612e-02 6.784183890913305e+00 1.871607609742319e-02
4.008531960289294e-02 6.881023883823045e+00 1.881269336787655e-02
4.023377888509096e-02 7.040009561777306e+00 1.895560209535952e-02
4.038223811334118e-02 7.146045456655651e+00 1.896183301232323e-02
4.053069728744454e-02 7.337315078257622e+00 1.937032665815465e-02
4.067915640720204e-02 7.538569258379859e+00 1.961533551959990e-02
4.082761547241460e-02 7.733746368006239e+00 1.986764291140427e-02
4.097607448288322e-02 7.955023424773930e+00 2.007296056720895e-02
4.112453343840888e-02 8.266178984122980e+00 2.044231091334798e-02
4.127299233879253e-02 8.542102235896053e+00 2.073148698903087e-02
4.142145118383515e-02 8.762181370037871e+00 2.091784728961727e-02
4.156990997333770e-02 9.009133618012452e+00 2.129069319562359e-02
4.171836870710118e-02 9.313291832037898e+00 2.164711390720795e-02
4.186682738492653e-02 9.563700613740943e+00 2.183316897254752e-02
4.201528600661474e-02 9.832942994065542e+00 2.216955908606137e-02
4.216374457196678e-02 1.015636508353803e+01 2.238442745987645e-02
4.231220308078361e-02 1.041212216280168e+01 2.266452265593828e-02
4.246066153286622e-02 1.065803025427441e+01 2.278314088120139e-02
4.260911992801558e-02 1.087249195728219e+01 2.319246271734593e-02
4.275757826603267e-02 1.110416748130391e+01 2.344917265882119e-02
4.290603654671846e-02 1.130452418555247e+01 2.394005671364747e-02
4.305449476987392e-02 1.151073666816590e+01 2.437922158373707e-02
4.320295293530004e-02 1.169226188774952e+01 2.469085799842331e-02
4.335141104279778e-02 1.182218912736927e+01 2.520104023697916e-02
4.349986909216812e-02 1.196600782425482e+01 2.517648012063766e-02
4.364832708321206e-02 1.207139974972050e+01 2.558183264608170e-02
