<X> <Y> <dY>
2.375451457544390e-02 2.225373910743279e+01 4.089931729874344e-02
2.390297857672821e-02 2.105005098856559e+01 3.907125059344518e-02
2.405144254596040e-02 1.988657926097542e+01 3.841141277646949e-02
2.419990648294138e-02 1.866405573692948e+01 3.689442083926826e-02
2.434837038747209e-02 1.757719811160419e+01 3.590594552668034e-02
2.449683425935346e-02 1.642477542818224e+01 3.461047290572862e-02
2.464529809838643e-02 1.529672918665653e+01 3.277989285638047e-02
2.479376190437193e-02 1.425311372341974e+01 3.221851067339600e-02
2.494222567711088e-02 1.310276203218820e+01 3.042131761164793e-02
2.509068941640423e-02 1.220696125872635e+01 2.964907750378111e-02
2.523915312205290e-02 1.119607131366708e+01 2.806323780362507e-02
2.538761679385784e-02 1.024450645070209e+01 2.678936415166509e-02
2.553608043161997e-02 9.398158944627902e+00 2.574664141747270e-02
2.568454403514022e-02 8.546823785262575e+00 2.436991192823100e-02
2.583300760421955e-02 7.734629255461663e+00 2.329337813044707e-02
2.598147113865888e-02 6.974957835880856e+00 2.185358526363519e-02
2.612993463825913e-02 6.279624314408002e+00 2.081892541788844e-02
2.627839810282126e-02 5.676846433707903e+00 1.983444837604387e-02
2.642686153214619e-02 5.088580711030369e+00 1.854308022970736e-02
2.657532492603487e-02 4.537313110631797e+00 1.748693897276324e-02
2.672378828428821e-02 4.044477268330358e+00 1.647762768984689e-02
2.687225160670718e-02 3.616896610182660e+00 1.569525542972909e-02
2.702071489309268e-02 3.227401960901559e+00 1.475793418383520e-02
2.716917814324569e-02 2.927658376231900e+00 1.391082381010264e-02
2.731764135696711e-02 2.652676132519201e+00 1.335331767856900e-02
2.746610453405790e-02 2.433035385114499e+00 1.267326259947267e-02
2.761456767431899e-02 2.234995492552981e+00 1.210779591627767e-02
2.776303077755132e-02 2.067401617544114e+00 1.168975378847953e-02
2.791149384355582e-02 1.983667937595326e+00 1.135621577902309e-02
2.805995687213344e-02 1.930060442140051e+00 1.123724634571868e-02
2.820841986308512e-02 1.910224142803723e+00 1.116517539491437e-02
2.835688281621178e-02 1.945682986297742e+00 1.119059060107833e-02
2.850534573131439e-02 1.988742281762949e+00 1.131374263005653e-02
2.865380860819386e-02 2.086828024423615e+00 1.157492686508485e-02
2.880227144665114e-02 2.185664727677977e+00 1.185325693901145e-02
2.895073424648718e-02 2.309151955842358e+00 1.218350536106943e-02
2.909919700750293e-02 2.459064741073624e+00 1.241113240504275e-02
2.924765972949930e-02 2.625938277078425e+00 1.290406834907637e-02
2.939612241227725e-02 2.838854027848914e+00 1.333515632974698e-02
2.954458505563771e-02 3.075333131045737e+00 1.390486250569876e-02
2.969304765938165e-02 3.301106237363011e+00 1.433638447616072e-02
2.984151022330999e-02 3.517964401989068e+00 1.479979456441064e-02
2.998997274722367e-02 3.767729254716952e+00 1.534401581753961e-02
3.013843523092363e-02 3.999516780380828e+00 1.574222546088181e-02
3.028689767421083e-02 4.247378409368845e+00 1.604979870061025e-02
3.043536007688621e-02 4.488625729146524e+00 1.665701716673376e-02
3.058382243875071e-02 4.783151311016471e+00 1.712302667828011e-02
3.073228475960527e-02 4.982426303816389e+00 1.739344917224460e-02
3.088074703925083e-02 5.231843957393801e+00 1.788688120869425e-02
3.102920927748836e-02 5.445594433091431e+00 1.805663334448433e-02
3.117767147411878e-02 5.690453560216071e+00 1.855547606496383e-02
3.132613362894304e-02 5.904263076439790e+00 1.881264192925711e-02
3.147459574176209e-02 6.059770936860708e+00 1.901456128065372e-02
3.162305781237687e-02 6.244467817357127e+00 1.932456942150471e-02
3.177151984058834e-02 6.458613727856394e+00 1.951759503021674e-02
3.191998182619744e-02 6.583402901633838e+00 1.988834561234787e-02
3.206844376900511e-02 6.751390230879675e+00 1.984175987140068e-02
3.221690566881231e-02 6.863245052096228e+00 1.997155642466561e-02
3.236536752541998e-02 6.956490447126289e+00 2.026753624219749e-02
3.251382933862906e-02 7.058815453099463e+00 2.026555339455490e-02
3.266229110824052e-02 7.091879237093538e+00 2.047556349789070e-02
3.281075283405527e-02 7.152114186643891e+00 2.022834373724135e-02
3.295921451587431e-02 7.142349142763902e+00 2.028225434406886e-02
3.310767615349856e-02 7.146610692420833e+00 2.040273844609489e-02
3.325613774672897e-02 7.115873726630311e+00 2.014349663157997e-02
3.340459929536650e-02 7.163325565446106e+00 2.022175211324419e-02
3.355306079921208e-02 7.059518407526732e+00 2.001929077750851e-02
3.370152225806669e-02 6.993591656605317e+00 2.026353544906117e-02
3.384998367173125e-02 6.886706249868031e+00 2.022372730237658e-02
3.399844504000674e-02 6.885786645549445e+00 2.037571720367422e-02
3.414690636269409e-02 6.750252513763488e+00 2.030539162837186e-02
3.429536763959428e-02 6.614398706200335e+00 2.030581376013669e-02
3.444382887050824e-02 6.485395224780515e+00 1.997426566685895e-02
3.459229005523692e-02 6.277842363858089e+00 1.934255094499002e-02
3.474075119358127e-02 6.119993542314662e+00 1.892342110809776e-02
3.488921228534227e-02 5.958383509400691e+00 1.859807589756248e-02
3.503767333032085e-02 5.762190757676525e+00 1.825847507554306e-02
3.518613432831797e-02 5.622061714094599e+00 1.797461437428365e-02
3.533459527913459e-02 5.373860325066134e+00 1.746648109600364e-02
3.548305618257167e-02 5.163295860228420e+00 1.718732218086673e-02
3.563151703843015e-02 4.970719503248903e+00 1.672496206764446e-02
3.577997784651099e-02 4.757858014829874e+00 1.637188911076687e-02
3.592843860661515e-02 4.533170611153666e+00 1.589392992599223e-02
3.607689931854360e-02 4.316620283475278e+00 1.545954795261366e-02
3.622535998209726e-02 4.110135708100870e+00 1.515057292755734e-02
3.637382059707712e-02 3.847003051788439e+00 1.453978554255846e-02
