<X> <Y> <dY>
5.404022964593919e-02 4.219291509554540e-02 1.401765712546019e-03
5.418868298713515e-02 4.183580882419253e-02 1.399981962759500e-03
5.433713625567634e-02 4.205325833985103e-02 1.399444810418296e-03
5.448558945136375e-02 4.196014461896836e-02 1.397895094517890e-03
5.463404257399841e-02 4.439653138701469e-02 1.446517158123406e-03
5.478249562338136e-02 4.135354678020919e-02 1.382296619973400e-03
5.493094859931359e-02 4.078055796119431e-02 1.374712328430574e-03
5.507940150159613e-02 4.205654415430648e-02 1.392631338967842e-03
5.522785433002999e-02 4.308983158321147e-02 1.414493019429427e-03
5.537630708441618e-02 4.402154035227176e-02 1.428999670378450e-03
5.552475976455573e-02 4.283225158571417e-02 1.406795717903438e-03
5.567321237024965e-02 4.458071294235061e-02 1.437339873192449e-03
5.582166490129895e-02 4.157101714348672e-02 1.381867367504805e-03
5.597011735750466e-02 4.206653988709046e-02 1.391437467320000e-03
5.611856973866784e-02 4.336616023200812e-02 1.410701297797150e-03
5.626702204458946e-02 4.365736865587597e-02 1.421679528149112e-03
5.641547427507055e-02 3.988234459941951e-02 1.356824916866975e-03
5.656392642991215e-02 4.030481794988146e-02 1.358675135920805e-03
5.671237850891524e-02 4.177630058244137e-02 1.376575906847186e-03
5.686083051188091e-02 4.239782345525383e-02 1.388786882916842e-03
5.700928243861012e-02 4.091611820315082e-02 1.372282560184987e-03
5.715773428890394e-02 4.144800949572696e-02 1.372480742825738e-03
5.730618606256337e-02 4.061927555183299e-02 1.364631250415819e-03
5.745463775938945e-02 4.257555003868198e-02 1.392369373320443e-03
5.760308937918321e-02 3.899532757066567e-02 1.327416387916850e-03
5.775154092174565e-02 4.202429121235242e-02 1.383996324545842e-03
5.789999238687781e-02 4.053920234033351e-02 1.357352890058730e-03
5.804844377438072e-02 3.980875476045748e-02 1.341191025227245e-03
5.819689508405541e-02 4.097775631912597e-02 1.361394766281063e-03
5.834534631570294e-02 4.048659961347821e-02 1.352562361688658e-03
5.849379746912427e-02 4.044144212670216e-02 1.351808323859265e-03
5.864224854412050e-02 4.117033674853988e-02 1.358084096615544e-03
5.879069954049263e-02 4.103345810125427e-02 1.366264707249026e-03
5.893915045804167e-02 4.126502262650017e-02 1.353861475919956e-03
5.908760129656868e-02 3.973972360077196e-02 1.338106097170712e-03
5.923605205587471e-02 4.181268866766732e-02 1.366690483539843e-03
5.938450273576075e-02 3.980939356333391e-02 1.332917084826690e-03
5.953295333602786e-02 4.168240606969177e-02 1.369768853669251e-03
5.968140385647707e-02 4.156569038286095e-02 1.360070936320698e-03
5.982985429690942e-02 3.958833158682288e-02 1.333008462900193e-03
5.997830465712594e-02 3.764081578705715e-02 1.288796985839687e-03
6.012675493692765e-02 4.013004648171083e-02 1.333231493333801e-03
6.027520513611563e-02 4.285343086395819e-02 1.396240226264642e-03
6.042365525449088e-02 4.116935096654877e-02 1.390190203390955e-03
6.057210529185447e-02 4.241911170848364e-02 1.428325787665640e-03
6.072055524800739e-02 3.887247595268531e-02 1.374349567382739e-03
6.086900512275072e-02 4.190803198188137e-02 1.444246158061871e-03
6.101745491588551e-02 3.981360839668848e-02 1.412932091492671e-03
6.116590462721274e-02 4.039425076199990e-02 1.430837772432811e-03
6.131435425653353e-02 4.067556792865348e-02 1.449927407514908e-03
6.146280380364888e-02 3.949518822674183e-02 1.427951543943518e-03
6.161125326835982e-02 3.936052131258886e-02 1.443026724056911e-03
6.175970265046742e-02 4.056673753560235e-02 1.454388003821083e-03
6.190815194977271e-02 3.931748626593568e-02 1.451234899435875e-03
6.205660116607675e-02 4.124589512451796e-02 1.486398884003613e-03
6.220505029918055e-02 3.915459119952192e-02 1.468411894142889e-03
6.235349934888521e-02 3.856354667154977e-02 1.451358224810933e-03
6.250194831499173e-02 3.854856390024651e-02 1.447721705470347e-03
6.265039719730119e-02 3.721302865546365e-02 1.436593037522478e-03
6.279884599561461e-02 3.932109469117492e-02 1.481969516325714e-03
6.294729470973306e-02 4.007578869539227e-02 1.505077836577759e-03
6.309574333945757e-02 3.934948021548211e-02 1.485150425117251e-03
6.324419188458920e-02 3.975588184697258e-02 1.447823822682093e-03
6.339264034492902e-02 4.061403141449774e-02 1.461730975677888e-03
6.354108872027803e-02 3.927997398164669e-02 1.415552003750894e-03
