#####################################################################################################
# NeXus source file: noemi7
# NXdata: name = img{0}_azimuthalIntegration_Px_3                  
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000505731836514
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331580057586949
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.644752941487714e-06
# GlobalNormalization                               38.21535798630188
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3662910461425781
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)Li34_00204{00000}_AzInt_Px_3   Sig(q)Li34_00204{00000}_AzInt_Px_3 
0.036416066553174295               12.137742197788256                 0.01839199631835302                
0.036564699537905254               12.035479961143409                 0.018383007288811974               
0.03671333247349387                11.937772999142014                 0.018308240402533985               
0.036861965359740394               11.863781810648847                 0.01807768328980274                
0.037010598196445095               11.738043790017398                 0.018019610193011192               
0.037159230983408245               11.660107315373107                 0.017950207727883808               
0.03730786372043011                11.538806696713603                 0.017828382303548825               
0.03745649640731094                11.479094979213263                 0.017698559121682493               
0.037605129043851035               11.396541804256648                 0.017498489193508375               
0.03775376162985063                11.32800620925439                  0.01760006845879864                
0.03790239416511001                11.246747205269317                 0.017409950552203537               
0.03805102664942944                11.162252359003517                 0.017371288179803483               
0.038199659082609194               11.07295513093421                  0.017212986482772523               
0.038348291464449534               11.00916542919316                  0.017110930798365735               
0.03849692379475074                10.900790612445318                 0.01714893749827429                
0.03864555607331307                10.882994511264739                 0.01698673124073225                
0.0387941882999368                 10.814719666190943                 0.01692479624844553                
0.03894282047442221                10.716661662941222                 0.01667991694378077                
0.03909145259656955                10.629291602151094                 0.01682170040718987                
0.03924008466617912                10.552920465878834                 0.01656845210848279                
0.03938871668305117                10.467526256746485                 0.016395687609842828               
0.03953734864698598                10.40592927064703                  0.01636344568412033                
0.03968598055778383                10.361462097037148                 0.01623296074839019                
0.03983461241524497                10.28916401621185                  0.016263393301700384               
0.0399832442191697                 10.259507269864763                 0.016090479513442644               
0.040131875969358285               10.151553827602708                 0.015913794105397675               
0.040280507665611                  10.100406502189724                 0.015972940429450615               
0.040429139307728124               10.036247298550704                 0.015830712603087542               
0.04057777089550993                10.018186492156337                 0.015923180625524735               
0.040726402428756685               9.98264930309209                   0.015647189377512836               
0.04087503390726868                9.897180210334652                  0.015765858621845097               
0.04102366533084617                9.859768448369785                  0.01569841741093863                
0.041172296699289464               9.812770174791678                  0.015535347162041328               
0.04132092801239882                9.775530365846018                  0.015608874400811738               
0.04146955926997452                9.751464065659821                  0.015486749646237459               
0.04161819047181683                9.687294432129033                  0.015508765616730721               
0.041766821617726047               9.693223310697201                  0.015506160555980341               
0.041915452707502444               9.632635169518654                  0.015313160366100186               
0.042064083740946306               9.602787143212904                  0.015332268473908438               
0.0422127147178579                 9.605404439575258                  0.015291508230268808               
0.04236134563803752                9.877765789304316                  0.015506792226332819               
0.042509976501285435               9.684430648260681                  0.01567090749359908                
0.04265860730740194                9.586654632322842                  0.015660037020709974               
0.042807238056187316               9.586780193591162                  0.015886944011298396               
0.04295586874744183                9.524492102403515                  0.01585120787577818                
0.043104499380965784               9.490587240222306                  0.015903334587931393               
0.04325312995655945                9.447551520865172                  0.015818987117460503               
