<X> <Y> <dY>
3.863440070187270e+00 1.454652484844897e+00 1.454652484844897e-01
3.886814642097740e+00 1.451541967262178e+00 1.451541967262178e-01
3.910188486464915e+00 1.438949682981314e+00 1.438949682981314e-01
3.933561598949731e+00 1.435813826202432e+00 1.435813826202432e-01
3.956933975213909e+00 1.424123972992011e+00 1.424123972992011e-01
3.980305610919951e+00 1.413700665099244e+00 1.413700665099244e-01
4.003676501731163e+00 1.411724503622386e+00 1.411724503622386e-01
4.027046643311639e+00 1.402947525358979e+00 1.402947525358979e-01
4.050416031326281e+00 1.391882280735213e+00 1.391882280735214e-01
4.073784661440795e+00 1.381199658022031e+00 1.381199658022031e-01
4.097152529321701e+00 1.376713214203536e+00 1.376713214203536e-01
4.120519630636331e+00 1.363271370979924e+00 1.363271370979924e-01
4.143885961052842e+00 1.362869893697989e+00 1.362869893697989e-01
4.167251516240213e+00 1.348818835441170e+00 1.348818835441170e-01
4.190616291868254e+00 1.348094796981719e+00 1.348094796981719e-01
4.213980283607609e+00 1.342761340916904e+00 1.342761340916905e-01
4.237343487129761e+00 1.333954878261601e+00 1.333954878261601e-01
4.260705898107035e+00 1.322972196443184e+00 1.322972196443184e-01
4.284067512212603e+00 1.321100228070297e+00 1.321100228070297e-01
4.307428325120496e+00 1.310559136495502e+00 1.310559136495502e-01
4.330788332505593e+00 1.307870655942878e+00 1.307870655942878e-01
4.354147530043639e+00 1.297870429111813e+00 1.297870429111813e-01
4.377505913411246e+00 1.295257932832607e+00 1.295257932832607e-01
4.400863478285894e+00 1.293607644790422e+00 1.293607644790422e-01
4.424220220345941e+00 1.285781608188406e+00 1.285781608188406e-01
4.447576135270619e+00 1.275933232490917e+00 1.275933232490918e-01
4.470931218740052e+00 1.282587297364822e+00 1.282587297364823e-01
4.494285466435247e+00 1.275090973490825e+00 1.275090973490825e-01
4.517638874038106e+00 1.268680203349197e+00 1.268680203349197e-01
4.540991437231429e+00 1.268465162381953e+00 1.268465162381953e-01
4.564343151698917e+00 1.264304294970824e+00 1.264304294970824e-01
4.587694013125182e+00 1.258966932494236e+00 1.258966932494236e-01
4.611044017195741e+00 1.259708013285940e+00 1.259708013285940e-01
4.634393159597032e+00 1.256447310362767e+00 1.256447310362767e-01
4.657741436016409e+00 1.247780810386636e+00 1.247780810386636e-01
4.681088842142154e+00 1.244155029919173e+00 1.244155029919174e-01
4.704435373663478e+00 1.244426778722897e+00 1.244426778722897e-01
4.727781026270526e+00 1.238148191907404e+00 1.238148191907404e-01
4.751125795654378e+00 1.237977586478533e+00 1.237977586478533e-01
