#####################################################################################################
# NeXus source file: Noemi1
# NXdata: name = img{0}_azimuthalIntegration_Px_252                
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           7.547588061524116e-07
# GlobalNormalization                               0.4498239026265973
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3561580181121826
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)ctac_00036{00000}_AzInt_Px_252           Sig(q)ctac_00036{00000}_AzInt_Px_252         
0.01677667402795988                3.435727132538697                            0.10498419661990899                          
0.01692513931114134                3.5177951130045373                           0.10630739634606808                          
0.017073604571627127               3.446454599843659                            0.10344537361926048                          
0.017222069809218154               3.4517690616727776                           0.1052290370434969                           
0.017370535023715352               3.0779287747430213                           0.09728402418192848                          
0.01751900021491964                3.2433186878897717                           0.09938362203994867                          
0.01766746538263194                3.100017783468865                            0.09783569372146027                          
0.017815930526653173               3.225175246463087                            0.09836692283154533                          
0.017964395646784263               3.2920467125684243                           0.10012744680567319                          
0.018112860742826135               3.215799122981916                            0.09776317152878763                          
0.018261325814579708               3.0759072353863943                           0.0951058850423902                           
0.01840979086184591                2.9788668427025273                           0.09359364640896771                          
0.018558255884425664               2.9670477381276408                           0.09249469966338388                          
0.01870672088211989                3.151365184403703                            0.09576008092264698                          
0.018855185854729513               3.1159214662814496                           0.09597678494619764                          
0.019003650802055457               2.9189808588475756                           0.09377117513495516                          
0.019152115723898654               2.938995746961724                            0.09421987798038339                          
0.01930058062006001                2.975380152135473                            0.0953863084590268                           
0.01944904549034047                2.9492409133431305                           0.09712807679829108                          
0.019597510334540942               3.0475764318982637                           0.09887643595743098                          
0.019745975152462368               3.020916272654226                            0.10041865472611312                          
0.019894439943905662               3.143509568604112                            0.10313520345402084                          
0.02004290470867175                2.8704112110659747                           0.0986284964282117                           
0.02019136944656156                2.6369729405220745                           0.09496826071645863                          
0.020339834157376016               2.8612820930009604                           0.09961705595552403                          
0.020488298840916044               2.74993809061534                             0.09827476989922058                          
0.02063676349698258                2.7702018955210326                           0.09824893644149377                          
0.020785228125376528               2.7342368427488073                           0.09885654168035596                          
0.02093369272589884                2.763699944036508                            0.09946773750303821                          
0.021082157298350432               2.7179584643578836                           0.09872069695804492                          
0.021230621842532226               2.7625158643283894                           0.10033909460370798                          
0.021379086358245154               2.6075577608207867                           0.0972454951995301                           
0.021527550845290146               2.763402973713745                            0.10043758944088019                          
0.02167601530346813                2.603504738492478                            0.09805366111806553                          
