#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3756871223449707
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_56
# img{1}_AzInt_Px_57
# img{2}_AzInt_Px_58
# img{3}_AzInt_Px_59
# img{4}_AzInt_Px_60
#
#####################################################################################################
q(A-1)                             I(q)Ave_93_air_00010AzInt_Px       Sig(q)Ave_93_air_00010AzInt_Px     
0.019597510334540942               1.9199682419195956                 0.027611871910879094               
0.019745975152462365               1.840354569742074                  0.027575693329257328               
0.019894439943905662               1.817807084583532                  0.027593257167740276               
0.02004290470867175                1.7387847098535532                 0.02700745050401923                
0.02019136944656156                1.8441627433496215                 0.02794186251810223                
0.02033983415737602                1.8271127741006379                 0.028006870780714354               
0.020488298840916044               1.7671758523661485                 0.02771721153524928                
0.020636763496982576               1.7196942415635939                 0.02723504908421038                
0.020785228125376524               1.8033015588779115                 0.028245633076135486               
0.02093369272589884                1.6914373244076466                 0.027377568428012988               
0.02108215729835043                1.7172591261980543                 0.02760809951027829                
0.021230621842532226               1.6912949678225746                 0.027622417281500118               
0.02137908635824515                1.67717099705509                   0.027439358466292675               
0.021527550845290146               1.6971932369729117                 0.027692906784948727               
0.02167601530346813                1.6799194478271233                 0.027711486952475023               
0.02182447973258003                1.6413686961191207                 0.027598702089581012               
0.02197294413242678                1.6356055336885078                 0.027320875628494046               
0.02212140850280929                1.66403807316683                   0.027242733205485214               
0.02226987284352852                1.6359866368099822                 0.026968443656081326               
0.022418337154385373               1.6807465596535098                 0.026861879107594445               
0.02256680143518079                1.6420439556617388                 0.02663396878433668                
0.022715265685715684               1.6143346319613925                 0.02598363793320916                
0.022863729905791025               1.577507401841278                  0.02539746305973406                
0.023012194095207696               1.5566104574533424                 0.02545670870397062                
0.02316065825376665                1.577298809068211                  0.02522790488822175                
0.02330912238126882                1.5618726372091536                 0.025403862873892784               
0.023457586477515134               1.588256185506347                  0.025059343123190074               
0.02360605054230651                1.518388957625182                  0.024824998193508776               
0.0237545145754439                 1.543435699206863                  0.024900605199425843               
0.02390297857672821                1.5282586544614847                 0.02433792330896792                
0.0240514425459604                 1.4972602513131616                 0.02436583751960228                
0.024199906482941385               1.534558538119888                  0.0244568655092156                 
0.02434837038747209                1.4997868399716328                 0.024246948975156786               
0.024496834259353457               1.4753295609672628                 0.023980384692911978               
0.024645298098386437               1.45063634939906                   0.02333673203653917                
0.024793761904371926               1.4397694118876623                 0.023672864978906544               
0.02494222567711088                1.4487958395579787                 0.023385935498726855               
0.025090689416404226               1.4517655858509788                 0.023637998376080393               
0.025239153122052903               1.4439851416794045                 0.023299178787884758               
0.025387616793857842               1.4201237638854984                 0.023058699930440706               
0.025536080431619968               1.4294876483922185                 0.023213802591261212               
0.025684544035140224               1.4435252206178384                 0.02315352654775591                
0.025833007604219554               1.3992054684000073                 0.022903967601730885               
0.02598147113865888                1.4019240767391064                 0.022650013310922833               
0.026129934638259134               1.4165226977856695                 0.022859039040233484               
0.026278398102821256               1.3803838332240503                 0.02261102292658647                
0.026426861532146195               1.3495683462516148                 0.022076660362144052               
0.026575324926034868               1.3874775901237903                 0.022355422480085613               
0.026723788284288213               1.3669759262032748                 0.022146159421122455               
0.026872251606707177               1.363923802889637                  0.02228169908789094                
0.027020714893092684               1.3186061775883702                 0.021807810079443483               
0.027169178143245695               1.338498185091106                  0.021744805495783344               
