<X> <Y> <dY>
1.395484273247122e-02 1.163699269091188e-02 3.183107441098018e-03
1.410173522458722e-02 -8.674152042144528e-04 3.109157869352462e-03
1.424862769819194e-02 4.860535898058856e-03 3.054310699127828e-03
1.439552015309257e-02 -1.288971214629093e-04 2.981248410978327e-03
1.454241258909627e-02 6.698102251712435e-04 2.917532023253636e-03
1.468930500601023e-02 1.943139505110114e-03 2.819841428370958e-03
1.483619740364163e-02 3.205823095668176e-03 2.762182612091539e-03
1.498308978179765e-02 9.798667475139447e-03 2.740868927212897e-03
1.512998214028546e-02 6.292507231438055e-03 2.655373441975330e-03
1.527687447891225e-02 4.878944774956228e-03 2.603470354089980e-03
1.542376679748520e-02 5.910764690739431e-03 2.556426224499955e-03
1.557065909581149e-02 3.504675775970107e-03 2.498240807944049e-03
1.571755137369829e-02 5.986851632446531e-03 2.448451155219960e-03
1.586444363095279e-02 4.372535881934354e-03 2.387850884851016e-03
1.601133586738216e-02 7.370802250157756e-03 2.363011682318628e-03
1.615822808279360e-02 7.045696381569137e-03 2.312883875967716e-03
1.630512027699426e-02 4.780289859822834e-03 2.259141100888733e-03
1.645201244979136e-02 6.662682239213542e-03 2.203846733629568e-03
1.659890460099205e-02 8.420801279245667e-03 2.160979196364517e-03
1.674579673040351e-02 7.154207128445496e-03 2.147364241279437e-03
1.689268883783294e-02 3.768384977401563e-03 2.091457733573437e-03
1.703958092308753e-02 5.058866463095957e-03 2.062369978560338e-03
1.718647298597442e-02 9.309793684838485e-03 1.995635179416983e-03
1.733336502630083e-02 7.654287642224631e-03 1.974194721833898e-03
1.748025704387393e-02 9.997474331530516e-03 1.962331312994738e-03
1.762714903850091e-02 7.397570899322851e-03 1.908179623734110e-03
1.777404100998893e-02 5.624117546619014e-03 1.886159705667748e-03
1.792093295814520e-02 8.539542305331441e-03 1.843974089549574e-03
1.806782488277687e-02 3.331737173280138e-03 1.821887622897808e-03
1.821471678369116e-02 6.810092352486952e-03 1.791458507866410e-03
1.836160866069522e-02 6.251688952156607e-03 1.745884726937247e-03
1.850850051359626e-02 6.415665725772143e-03 1.773954162440162e-03
1.865539234220144e-02 8.920494346313840e-03 1.755631961929753e-03
1.880228414631796e-02 7.245205021935561e-03 1.718917588042917e-03
1.894917592575301e-02 7.584037294711768e-03 1.724939406800200e-03
1.909606768031375e-02 6.696224015771062e-03 1.697498750211833e-03
1.924295940980738e-02 3.119411747551982e-03 1.709506312576008e-03
1.938985111404109e-02 1.000879909480440e-02 1.712357850148769e-03
1.953674279282204e-02 5.523311434762050e-03 1.715862392543389e-03
1.968363444595744e-02 9.199592060715267e-03 1.706117729032890e-03
1.983052607325447e-02 9.423119373171912e-03 1.688920732203373e-03
1.997741767452030e-02 8.493143450959100e-03 1.696895635542999e-03
2.012430924956213e-02 2.985393745096431e-03 1.676297035300836e-03
