<X> <Y> <dY>
2.100565813831145e-02 6.545694711125197e-03 1.636435979452251e-03
2.115254952438645e-02 8.621101953767455e-03 1.617890472280244e-03
2.129944088269494e-02 2.326197569175447e-03 1.605650285609909e-03
2.144633221304411e-02 3.955328806709365e-03 1.594142901926455e-03
2.159322351524114e-02 6.476354066595649e-03 1.597044950132944e-03
2.174011478909322e-02 4.765032469265472e-03 1.572000982116487e-03
2.188700603440753e-02 5.118323767728138e-03 1.554371289888635e-03
2.203389725099126e-02 6.292496246853027e-03 1.531914716494197e-03
2.218078843865161e-02 4.841537726033835e-03 1.492985536360106e-03
2.232767959719575e-02 4.996380798610527e-03 1.481091959722274e-03
2.247457072643089e-02 7.760810734958127e-03 1.453442357242216e-03
2.262146182616420e-02 7.750689366717443e-03 1.426452914640788e-03
2.276835289620287e-02 8.830252991233727e-03 1.406709061730755e-03
2.291524393635411e-02 6.566947353611346e-03 1.384939023887680e-03
2.306213494642509e-02 4.786734223965302e-03 1.383265861341176e-03
2.320902592622301e-02 7.448359642321758e-03 1.351848252590937e-03
2.335591687555505e-02 5.056636494017152e-03 1.348266263432415e-03
2.350280779422841e-02 7.514565464606839e-03 1.333177368546883e-03
2.364969868205026e-02 9.075931110874406e-03 1.312392178837800e-03
2.379658953882782e-02 6.383563343112626e-03 1.310388703109910e-03
2.394348036436827e-02 7.207430059042255e-03 1.290887493846822e-03
2.409037115847880e-02 7.871067435566139e-03 1.281203874854299e-03
2.423726192096658e-02 8.570426453448252e-03 1.270990260518500e-03
2.438415265163884e-02 1.058248822432812e-02 1.248736582510459e-03
2.453104335030275e-02 8.870872295757464e-03 1.253292639582278e-03
2.467793401676551e-02 9.517501555338983e-03 1.231549527100634e-03
2.482482465083430e-02 8.655528275170792e-03 1.224417517242370e-03
2.497171525231632e-02 8.636681481742578e-03 1.213684151001766e-03
2.511860582101877e-02 8.627782019246523e-03 1.199055394084031e-03
2.526549635674884e-02 1.051038326213302e-02 1.184521275626198e-03
