#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4166200160980225
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_86
# img{1}_AzInt_Px_87
# img{2}_AzInt_Px_88
# img{3}_AzInt_Px_89
# img{4}_AzInt_Px_90
#
#####################################################################################################
q(A-1)                             I(q)Ave_99_GC1_00016AzInt_Px       Sig(q)Ave_99_GC1_00016AzInt_Px     
0.019003650802055457               1100.5722494651027                 0.7165114537947905                 
0.01915211572389865                1098.479600031612                  0.7168018969191661                 
0.019300580620060008               1097.3018237783774                 0.7208390023466533                 
0.019449045490340475               1097.383742022701                  0.7372740360846315                 
0.019597510334540942               1095.8987430468933                 0.7378378072515579                 
0.019745975152462365               1096.4443984743104                 0.7528327156240487                 
0.019894439943905662               1091.708705922205                  0.756332836388059                  
0.02004290470867175                1093.6373660073134                 0.7575779274803294                 
0.02019136944656156                1092.6398439413292                 0.7607192081402026                 
0.02033983415737602                1089.4096408063194                 0.7649079617510811                 
0.020488298840916044               1090.357245232902                  0.7700606988785976                 
0.020636763496982576               1087.7202256076373                 0.7661098021350935                 
0.020785228125376524               1089.415922467942                  0.7765049367445298                 
0.02093369272589884                1086.5987783105106                 0.776124777138115                  
0.02108215729835043                1085.9881765751684                 0.7765321549865865                 
0.021230621842532226               1084.444483723306                  0.7823148961773673                 
0.02137908635824515                1083.957997212106                  0.7802231711817618                 
0.021527550845290146               1080.1577181624045                 0.7814080108910464                 
0.02167601530346813                1081.3110507401036                 0.7863575140886157                 
0.02182447973258003                1079.580423206543                  0.7916682914877262                 
0.02197294413242678                1081.1638729435977                 0.7856517707801974                 
0.02212140850280929                1079.4379188286978                 0.7760673147529394                 
0.02226987284352852                1077.775065831202                  0.774215366476854                  
0.022418337154385373               1078.1132104229596                 0.7609330484996425                 
0.02256680143518079                1075.376611169361                  0.76234934170444                   
0.022715265685715684               1076.282225349852                  0.7504011997499539                 
0.022863729905791025               1074.7263471723465                 0.741455151398786                  
0.023012194095207696               1074.2052679011656                 0.7479736762651763                 
0.02316065825376665                1073.4522101150196                 0.7361097755124848                 
0.02330912238126882                1074.5606558142629                 0.7452841434279686                 
0.023457586477515134               1072.8447705896713                 0.7284628916248405                 
0.02360605054230651                1073.3930674281578                 0.7382581738657925                 
0.0237545145754439                 1072.1617308993266                 0.7340552609619053                 
0.02390297857672821                1070.717167517694                  0.7205299629656368                 
0.0240514425459604                 1069.5449012380611                 0.728389176708309                  
0.024199906482941385               1068.5202524509682                 0.7218267131817392                 
0.02434837038747209                1069.0628921812363                 0.7240642767246114                 
0.024496834259353457               1068.767676778993                  0.7219103482530823                 
0.024645298098386437               1065.4139668922812                 0.70737793310773                   
0.024793761904371926               1065.9682480367342                 0.7204549463018066                 
0.02494222567711088                1064.8641620720769                 0.7091330116816268                 
0.025090689416404226               1065.2530590008214                 0.716172839914133                  
0.025239153122052903               1064.1473805975756                 0.7074402347261081                 
0.025387616793857842               1062.3206370812063                 0.7053889641468593                 
0.025536080431619968               1061.234622131169                  0.7074388536067973                 
0.025684544035140224               1059.030092216829                  0.7014386154157114                 
0.025833007604219554               1060.3415080703744                 0.7052118696619346                 
0.02598147113865888                1059.6925209805163                 0.6965073311615444                 
0.026129934638259134               1059.588572813766                  0.6992685133141284                 
0.026278398102821256               1056.8228624275457                 0.6997641242059541                 
