#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3769869804382324
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_69
# img{1}_AzInt_Px_70
# img{2}_AzInt_Px_71
# img{3}_AzInt_Px_72
# img{4}_AzInt_Px_73
#
#####################################################################################################
q(A-1)                             I(q)Ave_114_OC0P05_00008AzInt_Px   Sig(q)Ave_114_OC0P05_00008AzInt_Px 
0.03904610313368653                1.0357853062917994                 0.016219824980248383               
0.03919456278794636                1.0097170371561988                 0.015911418439819504               
0.03934302238965162                1.026965738789654                  0.01598402462338704                
0.039491481938603266               1.0341995463027813                 0.016055826040173554               
0.039639941434602255               1.0042412818822841                 0.015706617027944077               
0.03978840087744954                1.0502481750846506                 0.016077948868689945               
0.03993686026694612                1.0234439614388957                 0.015902267311519856               
0.040085319602892945               1.0044689529956994                 0.01572364568504555                
0.040233778885090964               1.0148287619718126                 0.015743717270592972               
0.04038223811334118                1.0442495108258922                 0.015856582728805784               
0.040530697287444545               1.0162884777001384                 0.01577015871232348                
0.04067915640720204                1.0072557234132788                 0.015684852657950447               
0.0408276154724146                 1.025086294840658                  0.015823078070275335               
0.040976074482883214               1.0320645546175498                 0.015816269720418948               
0.04112453343840889                1.0342098910864863                 0.015817602444615792               
0.04127299233879253                1.021386256650524                  0.01568211763255116                
0.04142145118383515                1.0165717323173837                 0.015586166610576926               
0.041569909973337704               1.0273966252456763                 0.015728121009466405               
0.04171836870710119                1.0131954315027536                 0.015619077698109168               
0.04186682738492654                1.0404254281914151                 0.01575317709214607                
0.04201528600661474                0.9924220080321596                 0.01540723469604991                
0.04216374457196679                1.0463366327976171                 0.01571706984572224                
0.04231220308078361                1.018480365384916                  0.015506458415862779               
0.04246066153286622                1.0427139818486126                 0.015588963338523207               
0.04260911992801558                1.0381379867965672                 0.015677265471072725               
0.04275757826603267                1.0144528995721696                 0.015504554862077451               
0.04290603654671846                1.0071033469101596                 0.015631393693132406               
0.04305449476987391                0.9799614467397733                 0.01556082661555069                
0.04320295293530004                0.9830845547017673                 0.015661840281817888               
0.043351411042797786               0.9951377008101421                 0.015994535156518733               
0.04349986909216812                1.0030462477042492                 0.01594549332873468                
0.04364832708321205                1.0084221394081863                 0.01617465888512113                
0.04379678501573053                1.0008148530051189                 0.0161463770569173                 
0.04394524288952456                0.9933925400992323                 0.01596442383016434                
0.044093700704395104               0.9977157833726509                 0.01622141370193867                
0.04424215846014315                1.0061424809169666                 0.016115307505344265               
0.044390616156569654               0.9753872487850529                 0.015972794750137992               
0.044539073793475624               0.9855466141789642                 0.01606395172556193                
0.04468753137066204                1.0075834291953436                 0.016209233767014625               
0.04483598888792985                0.9811448174298217                 0.01601989298895964                
