#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4355149269104004
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_104
# img{1}_AzInt_Px_105
# img{2}_AzInt_Px_106
# img{3}_AzInt_Px_107
# img{4}_AzInt_Px_108
#
#####################################################################################################
q(A-1)                             I(q)Ave_121_PR32M_00015AzInt_Px    Sig(q)Ave_121_PR32M_00015AzInt_Px  
0.03978840087744954                17.93532500337033                  0.06711990840587193                
0.03993686026694612                16.999667674151677                 0.06547255277513482                
0.040085319602892945               16.000109369204022                 0.06339578533227301                
0.040233778885090964               15.441664659602088                 0.062039785913760546               
0.04038223811334118                14.740654790770105                 0.06018353296387805                
0.040530697287444545               14.271215823102034                 0.05969970561927257                
0.04067915640720204                13.69411473827984                  0.05842382261527303                
0.0408276154724146                 13.235263658400319                 0.05743673717029254                
0.040976074482883214               13.007011204351187                 0.05672193520651364                
0.04112453343840889                12.661528032001751                 0.05591077438411853                
0.04127299233879253                12.560678826518345                 0.05555543058263033                
0.04142145118383515                12.429025689105725                 0.055055588104694776               
0.041569909973337704               12.23590029973428                  0.05483262474687758                
0.04171836870710119                12.30814233802746                  0.05499425559329598                
0.04186682738492654                12.350987464515443                 0.05483107803121231                
0.04201528600661474                12.563207417044541                 0.05537789426503331                
0.04216374457196679                12.725604285600545                 0.055371689079224976               
0.04231220308078361                12.808000672695481                 0.055551177923923854               
0.04246066153286622                13.010421022389261                 0.05562807746555233                
0.04260911992801558                13.474882235655565                 0.05705808642299913                
0.04275757826603267                13.615874687647658                 0.057382585479575435               
0.04290603654671846                13.99895238385235                  0.05887376464137267                
0.04305449476987391                14.42732966601128                  0.06031636126255817                
0.04320295293530004                14.747356798030035                 0.06127950419769483                
0.043351411042797786               15.24523148806253                  0.06324248402517567                
0.04349986909216812                15.80464815399684                  0.06394195119315253                
0.04364832708321205                16.29334431727465                  0.06567979997543436                
0.04379678501573053                16.601077193884894                 0.06643253324131174                
0.04394524288952456                17.030087890738837                 0.06677495473335024                
0.044093700704395104               17.64483715016813                  0.06891363206972367                
0.04424215846014315                18.0897530179586                   0.06903033162524445                
0.044390616156569654               18.691448657085544                 0.07063599064058215                
0.044539073793475624               19.31631136165483                  0.07184365573767433                
0.04468753137066204                19.614604233452482                 0.07224794776951306                
0.04483598888792985                20.288224992375365                 0.07359124691973237                
0.04498444634508007                20.823222478374596                 0.0742131566585824                 
0.04513290374191368                21.269121559952282                 0.07609624202958636                
0.045281361078231656               21.787265350780622                 0.07649794934361857                
0.045429818353834944               22.060658870021495                 0.07709612467574065                
0.0455782755685246                 22.70459629229199                  0.07870462642037591                
0.04572673272210154                23.20348829878825                  0.07898611097057769                
