#####################################################################################################
# NeXus source file: Cycling 7 MIC AM PR32 Assembly-Disassembly
# NXdata: name = img{0}_azimuthalIntegration_Px_0                  
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.0564709619142507e-06
# GlobalNormalization                               0.43724957446887824
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9271159172058105
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0     Sig(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0   
0.017222069809218154               535.0511009120829                            1.3288284816732672                           
0.017370535023715352               496.9512724588598                            1.2537926351604902                           
0.01751900021491964                459.54704014683955                           1.1998903533501413                           
0.01766746538263194                425.75385065146145                           1.1629233623546051                           
0.017815930526653173               393.2033311522832                            1.1016346510719552                           
0.017964395646784263               364.8633274686269                            1.0691578317874901                           
0.018112860742826135               335.5487079050502                            1.012896750965209                            
0.018261325814579708               306.60746248611457                           0.9630940545391534                           
0.01840979086184591                282.3847154727388                            0.9242681388669829                           
0.018558255884425664               259.29452687426306                           0.8770166154712298                           
0.01870672088211989                236.68333767360465                           0.8417353130410005                           
0.018855185854729513               215.39691415050189                           0.8093740044154346                           
0.019003650802055457               196.72098047850153                           0.7807925161845557                           
0.019152115723898654               177.28113037405151                           0.742216973039992                            
0.01930058062006001                159.7291327610068                            0.7088648541345339                           
0.01944904549034047                145.2594746150772                            0.6913826324071123                           
0.019597510334540942               130.16434951149424                           0.6554175911983295                           
0.019745975152462368               117.01091140209613                           0.6338913165394866                           
0.019894439943905662               104.84273343743475                           0.6041228614470648                           
0.02004290470867175                92.16924117004856                            0.5668653697857774                           
0.02019136944656156                82.68605864780562                            0.5393843730610696                           
0.020339834157376016               72.43670475202069                            0.5083809562684802                           
0.020488298840916044               64.00522740389788                            0.4808890261116818                           
0.02063676349698258                55.64947367066141                            0.4466416756011125                           
0.020785228125376528               47.90331620014548                            0.41968814750394157                          
0.02093369272589884                42.0805049724961                             0.3936713711945353                           
0.021082157298350432               36.40859301722559                            0.3664758155089987                           
0.021230621842532226               31.898935464916267                           0.3458298285424435                           
0.021379086358245154               27.16869981087366                            0.3183783428777632                           
0.021527550845290146               23.933454776574912                           0.29980124634908983                          
0.02167601530346813                19.90356115517923                            0.2749834702064885                           
0.02182447973258003                17.552182920174754                           0.2601822820210277                           
0.021972944132426776               15.899485481794262                           0.24556837336782147                          
