#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4075279235839844
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_94
# img{1}_AzInt_Px_95
# img{2}_AzInt_Px_96
# img{3}_AzInt_Px_97
# img{4}_AzInt_Px_98
#
#####################################################################################################
q(A-1)                             I(q)Ave_119_PR8PLD_00013AzInt_Px   Sig(q)Ave_119_PR8PLD_00013AzInt_Px 
0.039491481938603266               124.50684857418767                 0.17765511905282708                
0.039639941434602255               124.88752972371569                 0.17663405259279621                
0.03978840087744954                125.17007352442235                 0.177004104683308                  
0.03993686026694612                124.99012537421159                 0.17722018038690704                
0.040085319602892945               125.65939240875741                 0.1773500795348506                 
0.040233778885090964               125.44897725934977                 0.17651981381164153                
0.04038223811334118                125.63208944357464                 0.17539111738307833                
0.040530697287444545               125.07550417071823                 0.17642657948877316                
0.04067915640720204                125.16829703513686                 0.1763229227309854                 
0.0408276154724146                 124.77102522770706                 0.17604280933740052                
0.040976074482883214               123.8850993963129                  0.17474691995975258                
0.04112453343840889                123.62593067307994                 0.17439800440287756                
0.04127299233879253                123.64041381302283                 0.17399547488401162                
0.04142145118383515                122.90210933989663                 0.17282236773337814                
0.041569909973337704               122.27167448522002                 0.17302988739399155                
0.04171836870710119                121.7596825686237                  0.1726670728237419                 
0.04186682738492654                120.78384254286284                 0.17116589996900305                
0.04201528600661474                119.79652089913506                 0.1707052120319655                 
0.04216374457196679                119.10344812319472                 0.1691015409000553                 
0.04231220308078361                117.90410956381193                 0.16824825486791004                
0.04246066153286622                117.01512772035953                 0.16653518778095508                
0.04260911992801558                115.8253375023866                  0.16699117470143815                
0.04275757826603267                114.25330874320134                 0.1659314520630146                 
0.04290603654671846                113.33229956982332                 0.16721879098964426                
0.04305449476987391                112.08413780907009                 0.1678223755298266                 
0.04320295293530004                111.21963509115419                 0.16799127239690276                
0.043351411042797786               109.76037922413335                 0.1693951575954198                 
0.04349986909216812                108.48223238022919                 0.16722791141352833                
0.04364832708321205                107.09781297024162                 0.16809400323045703                
0.04379678501573053                105.36502257446686                 0.16706973266517494                
0.04394524288952456                104.37102507189115                 0.16501780771790567                
0.044093700704395104               102.941734280193                   0.1661608281788619                 
0.04424215846014315                101.4396908980519                  0.1631782327886196                 
0.044390616156569654               99.51589131490115                  0.16269993349612413                
0.044539073793475624               98.06136867430348                  0.1615896025075014                 
0.04468753137066204                96.90189505351182                  0.16030176292013448                
0.04483598888792985                94.89980627376022                  0.158881521250341                  
0.04498444634508007                93.17229601409824                  0.15670559637020615                
0.04513290374191368                91.56010293768225                  0.15760772690305722                
0.045281361078231656               89.81226734526726                  0.15504280516396018                
0.045429818353834944               87.83183641375521                  0.15356239502481456                
