#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3988909721374512
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_84
# img{1}_AzInt_Px_85
# img{2}_AzInt_Px_86
# img{3}_AzInt_Px_87
# img{4}_AzInt_Px_88
#
#####################################################################################################
q(A-1)                             I(q)Ave_117_water0p05_00011AzInt_Px          Sig(q)Ave_117_water0p05_00011AzInt_Px        
0.019003650802055457               1.8678735096608992                           0.026040833198032676                         
0.01915211572389865                1.892629689579924                            0.026248581975389117                         
0.019300580620060008               1.8383008534291                              0.026028759565193287                         
0.019449045490340475               1.8300389800645818                           0.02656139195335641                          
0.019597510334540942               1.8071015155248618                           0.026432503799350582                         
0.019745975152462365               1.8372554312218312                           0.02718655238343473                          
0.019894439943905662               1.7707153658078514                           0.026872245042672337                         
0.02004290470867175                1.7439926875470668                           0.02668890930155533                          
0.02019136944656156                1.760132294148083                            0.026935899330845864                         
0.02033983415737602                1.750565176760091                            0.027050484963899633                         
0.020488298840916044               1.7290794763953126                           0.027053224097013034                         
0.020636763496982576               1.6915859020432849                           0.02665320440074941                          
0.020785228125376524               1.686882087224586                            0.026956499356689746                         
0.02093369272589884                1.6296189292748877                           0.026516284787977046                         
0.02108215729835043                1.6370083972452156                           0.026597819121016282                         
0.021230621842532226               1.638803603646005                            0.02682961206764093                          
0.02137908635824515                1.6386329622375206                           0.026762339291123628                         
0.021527550845290146               1.5798781333944032                           0.02636428435316347                          
0.02167601530346813                1.628075069404413                            0.026918613131564934                         
0.02182447973258003                1.6134666634654604                           0.02700008809341043                          
0.02197294413242678                1.6231259122423656                           0.0268551434959124                           
0.02212140850280929                1.5584985847682897                           0.02601475790224701                          
0.02226987284352852                1.5889938076392802                           0.026225882963122255                         
0.022418337154385373               1.5750084425575168                           0.02565828034461736                          
0.02256680143518079                1.5159388966020355                           0.025251629810160547                         
0.022715265685715684               1.5107002486857488                           0.024802271423378375                         
0.022863729905791025               1.5219998951005196                           0.024615722014343002                         
0.023012194095207696               1.4758725086729498                           0.02445899496947377                          
0.02316065825376665                1.5352905350043815                           0.024559153839613122                         
0.02330912238126882                1.488929325090067                            0.02447454606574945                          
0.023457586477515134               1.4724961844407638                           0.023808857984700036                         
0.02360605054230651                1.4748488041685444                           0.024142197090065563                         
0.0237545145754439                 1.474622504054056                            0.02401653168286111                          
0.02390297857672821                1.4747951807552984                           0.023591444892608955                         
0.0240514425459604                 1.4450849924025826                           0.023620200733599005                         
0.024199906482941385               1.4333795100891304                           0.023323181938471726                         
0.02434837038747209                1.4408264932395167                           0.023450565157687297                         
0.024496834259353457               1.436433354725541                            0.023348159103687337                         
0.024645298098386437               1.3937869496277933                           0.022571639033475983                         
0.024793761904371926               1.425334838214012                            0.023241563599350996                         
0.02494222567711088                1.4150076703676249                           0.022804918920479957                         
0.025090689416404226               1.409743718642178                            0.022984278585740127                         
0.025239153122052903               1.3773928754451525                           0.0224538506857375                           
0.025387616793857842               1.4082066476159023                           0.02265709057048923                          
0.025536080431619968               1.3789650224827414                           0.02249742223769124                          
0.025684544035140224               1.3664689792390465                           0.022228565675232688                         
0.025833007604219554               1.3757977801813817                           0.022409988718087012                         
0.02598147113865888                1.3407554720239667                           0.021856598555843175                         
0.026129934638259134               1.3881445818542153                           0.022328526154698127                         
0.026278398102821256               1.3234596691909852                           0.021846294703389706                         
