#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_28                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.3776028731281363e-06
# GlobalNormalization                               32.008203561521334
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3606491088867188
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)8SN_00197{00000}_AzInt_Px_28   Sig(q)8SN_00197{00000}_AzInt_Px_28 
0.04473946206999227                0.6229438426263086                 0.004495709940378989               
0.044888092093465295               0.6163726654193763                 0.004528725363267566               
0.04503672205661142                0.6036861045406585                 0.004407407311540678               
0.04518535195923094                0.6134241334805675                 0.004515479067342344               
0.04533398180112416                0.6096802826471257                 0.0044755690931048316              
0.04548261158209136                0.5993014163086285                 0.004451376371960805               
0.04563124130193283                0.5939178874228505                 0.004476570176788443               
0.04577987096044885                0.5891613679063337                 0.004392691977744822               
0.045928500557439744               0.5982662147532262                 0.004490506190075595               
0.04607713009270576                0.5841411499392147                 0.004430017830365597               
0.04622575956604723                0.5843829089800373                 0.004421437430684589               
0.04637438897726441                0.5807149612276458                 0.0044170093966443965              
0.04652301832615762                0.5851767860795675                 0.0044009451818416605              
0.04667164761252716                0.5808108945602826                 0.004453437517564118               
0.0468202768361733                 0.5752088916723744                 0.004367933319832678               
0.04696890599689635                0.5784787097305727                 0.004392003455326454               
0.04711753509449661                0.5711616990757523                 0.004368804740590155               
0.04726616412877436                0.5721361081009392                 0.004321979823860759               
0.0474147930995299                 0.5657750185026971                 0.0043435141191377384              
0.04756342200656354                0.5628956344706527                 0.004280234836065839               
0.04771205084967556                0.5616849518936143                 0.004295814645271161               
0.04786067962866626                0.559540669497058                  0.004294387043181578               
0.048009308343335964               0.5547015415492853                 0.0042204903847161395              
0.04815793699348494                0.5564761500948806                 0.004282613522689206               
0.048306565578913496               0.5450258552042786                 0.004177087230270585               
0.04845519409942194                0.5406036894638702                 0.0042166516847408925              
0.04860382255481056                0.5391821879333929                 0.004217770390036301               
0.04875245094487968                0.5408452434857196                 0.0041567830848026795              
0.04890107926942957                0.5293351037154357                 0.004159362881705976               
0.04904970752826055                0.5325464884195577                 0.004135355792508314               
0.04919833572117292                0.5331003581936049                 0.004180697105090377               
0.04934696384796698                0.5304231386601352                 0.004139889881697601               
0.049495591908443035               0.5194135794302347                 0.00408405098234212                
0.049644219902401386               0.5215405863731218                 0.004111464961835163               
0.04979284782964235                0.5202090920896466                 0.00407671852633099                
0.049941475689966215               0.5108158235961862                 0.004081696717449156               
0.05009010348317329                0.5065908981285001                 0.0040107222631025315              
0.050238731209063886               0.5083624461138463                 0.004046620163746804               
0.05038735886743832                0.5018071338921377                 0.004037128650751813               
0.05053598645809688                0.5011413940078964                 0.004007464393489182               
0.05068461398083988                0.4932445826293526                 0.003979850112771897               
0.050833241435467615               0.49350441553967367                0.0039505644951881415              
0.05098186882178042                0.4922100625916058                 0.003985931270039269               
0.05113049613957859                0.4869298682032442                 0.003938139335754202               
0.05127912338866244                0.47889219710960396                0.003915493251481539               
0.05142775056883227                0.4750062709268924                 0.003905583200913256               
0.051576377679888395               0.4787168126707131                 0.0038869998180197083              
0.05172500472163113                0.47194419391657866                0.003905035617613513               
0.05187363169386079                0.46874343671190805                0.003825107187130916               
0.052022258596377664               0.4623182527867584                 0.0038256490585216354              
0.05217088542898209                0.45598513812334823                0.0038187513647143507              
