#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_21                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.9589104683430584e-06
# GlobalNormalization                               45.514717087620085
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3574309349060059
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)emptycap_00190{00000}_AzInt_Px_21        Sig(q)emptycap_00190{00000}_AzInt_Px_21      
0.016201619132635157               0.08608423000901137                          0.0016941251128084736                        
0.01635025703815934                0.08400923616256967                          0.0016403173958761854                        
0.016498894921707925               0.08263137766078929                          0.0016522971268297549                        
0.016647532783081127               0.08020913429553372                          0.0016016221372937632                        
0.016796170622079182               0.07871436543892867                          0.0015695855940214046                        
0.016944808438502313               0.0773767336499635                           0.001569666016524224                         
0.01709344623215075                0.0753031836018653                           0.0015276019374331389                        
0.017242084002824728               0.07504975845416643                          0.0015403128605971407                        
0.01739072175032447                0.0729671455685569                           0.0014799085450445909                        
0.017539359474450206               0.07039313157724882                          0.0014646177601087306                        
0.017687997175002166               0.07164915683759515                          0.0014745621789050267                        
0.017836634851780577               0.07026052307303574                          0.0014414120903412963                        
0.017985272504585672               0.06890556308694329                          0.0014430682201003091                        
0.01813391013321768                0.06781166168967753                          0.0013964728167311653                        
0.018282547737476833               0.06679601787058431                          0.0014016578225147325                        
0.018431185317163357               0.06600061174321135                          0.0013831409696049757                        
0.018579822872077482               0.06340917737615907                          0.0013433665365382103                        
0.01872846040201944                0.06401066419959558                          0.001358550686960949                         
0.018877097906789472               0.06216959181825968                          0.00134328536361047                          
0.019025735386187796               0.059349692643008344                         0.0013429732199653369                        
0.019174372840014643               0.05935779370386277                          0.0013239748072542564                        
0.01932301026807025                0.0575112265543607                           0.001306735890906764                         
0.019471647670154846               0.05773468015155342                          0.0013608194614933265                        
0.019620285046068664               0.05540578219741335                          0.0013282519626875964                        
0.019768922395611937               0.05678115732790637                          0.0013707100544315025                        
0.019917559718584898               0.054686198000352466                         0.0013282899272434366                        
0.020066197014787773               0.054256281156732686                         0.001350093230345376                         
0.0202148342840208                 0.05364596334729105                          0.001363488785762866                         
0.020363471526084212               0.05094404155278363                          0.0013032619591308702                        
0.02051210874077824                0.0521862371452639                           0.0013588138764257854                        
0.020660745927903117               0.05036342691138402                          0.0012977851114073743                        
0.020809383087259083               0.04993149588601739                          0.0013421669244344343                        
0.02095802021864636                0.04893931408142342                          0.0013169249897018575                        
0.02110665732186519                0.04804253476976878                          0.0012974994598696768                        
0.021255294396715804               0.049264657406000834                         0.0013309911978876782                        
0.021403931442998434               0.047363543622759664                         0.0012924274736950507                        
0.021552568460513323               0.04778484363042802                          0.0013351055593595121                        
0.021701205449060703               0.04660804523464562                          0.0012956680530542492                        
0.021849842408440803               0.04546043879409186                          0.0012817204180354774                        
0.02199847933845386                0.04543227613553806                          0.00130072228196484                          
0.02214711623890011                0.044196499506412794                         0.0012658610018404849                        
0.02229575310957979                0.04583926725828977                          0.0012807462765147266                        
0.022444389950293145               0.04394272863007102                          0.0012178155884902857                        
0.022593026760840393               0.04602387967084703                          0.0012530755344356504                        
0.02274166354102178                0.04442039118447106                          0.0012310533851160599                        
0.02289030029063754                0.04291033553188594                          0.001176619630970109                         
0.02303893700948792                0.04211459775804015                          0.0011831623726006751                        
0.02318757369737314                0.04263724243770125                          0.0011651955583033486                        
0.023336210354093452               0.04228081949520849                          0.001185495311255248                         
0.02348484697944908                0.04038160167983713                          0.0011331350678847152                        
0.02363348357324028                0.03996551937410854                          0.0011322085757946392                        
0.023782120135267273               0.04224286040167375                          0.0011640199683200926                        
0.023930756665330306               0.041425615996935346                         0.0011346290545006278                        
0.02407939316322961                0.039638519310850426                         0.0011283915968097874                        
0.024228029628765434               0.03846540352952075                          0.0010879659070720433                        
0.024376666061738005               0.03768756347701453                          0.0010829938474830822                        
0.024525302461947576               0.039704438435996324                         0.001112383001985652                         
0.024673938829194372               0.04022559903875277                          0.0011025885866018496                        
0.024822575163278647               0.036084751397081026                         0.0010650077633769899                        
0.02497121146400064                0.038774921405574675                         0.0010700857066871447                        
0.02511984773116057                0.03678440626955421                          0.001067673321914638                         
0.025268483964558705               0.03811627678144262                          0.0010755129703664142                        
0.025417120163995274               0.03674695021568438                          0.0010410276863673203                        
0.02556575632927051                0.0369218007993972                           0.0010570680818801643                        
0.02571439246018467                0.0367921783816128                           0.0010299832568808444                        
0.025863028556537982               0.03419145059134555                          0.001020754017526396                         
0.0260116646181307                 0.03561204709391535                          0.00102208636728531                          
0.026160300644763053               0.034920077475534696                         0.0010114328873692686                        
0.0263089366362353                 0.03254825382765692                          0.0009751807028741669                        
0.026457572592347666               0.03495075307828589                          0.0010085212052463577                        
0.026606208512900405               0.03400148251007566                          0.0010000436032375196                        
0.026754844397693756               0.034785930179340424                         0.000993073377881271                         
0.02690348024652797                0.03602878759806921                          0.0010145935677313496                        
0.02705211605920328                0.03374205015879328                          0.0009902739547864735                        
0.027200751835519926               0.03362017596847271                          0.000973782251126995                         
0.027349387575278168               0.03319960178864557                          0.0009726798338419375                        
0.027498023278278244               0.03307034830024061                          0.0009664075661227453                        
0.0276466589443204                 0.03170868974838315                          0.0009432766303581572                        
0.027795294573204874               0.03400772795085005                          0.0009825376671803668                        
0.027943930164731925               0.032208384674420366                         0.0009452633825959248                        
0.02809256571870178                0.030516137045599342                         0.0009200961511937961                        
0.028241201234914706               0.03364924103183044                          0.0009649581656880999                        
0.02838983671317093                0.03195122130873772                          0.000938524783300718                         
0.028538472153270714               0.030881292915937397                         0.0009215217640804913                        
0.0286871075550143                 0.03239655308310173                          0.0009415056998373438                        
0.02883574291820193                0.02953787627700615                          0.0008918174241962422                        
0.028984378242633856               0.032446205753057185                         0.000946956151098709                         
0.029133013528110326               0.03257040037708332                          0.0009324878501926848                        
0.02928164877443159                0.0319118953937599                           0.0009309656700584978                        
0.029430283981397888               0.032457560122012244                         0.0009365788937447781                        
0.029578919148809477               0.031133226089818417                         0.0009105774057934982                        
0.029727554276466603               0.030298387392827864                         0.0009021213565959298                        
0.029876189364169515               0.030691898192246148                         0.0008992092924481299                        
0.03002482441171847                0.03188932528218513                          0.0009171327036783376                        
