#DOI-https://pubs.acs.org/doi/10.1021/acs.nanolett.4c04923.Solvent file for truncated tetrahedron ,solvent was 2.5 milimolar CTSE.It was measured in october 2023 at SWING beam line at SOLEIL cynclotron. 
#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.2897300720214844
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_263
# img{1}_AzInt_Px_264
# img{2}_AzInt_Px_265
# img{3}_AzInt_Px_266
# img{4}_AzInt_Px_267
#
#####################################################################################################
q(A-1)                             I(q)Ave_363_CTAC_2p5_00021AzInt_Px           Sig(q)Ave_363_CTAC_2p5_00021AzInt_Px         
0.03642906592746626                2.630396112413616                            0.030986614880124008                         
0.036575953345345455               2.586098813715137                            0.030905385943338953                         
0.036722840715214186               2.5953511327417367                           0.030779490858029297                         
0.03686972803687972                2.5944011471449904                           0.030692772531206735                         
0.03701661531014922                2.5207918607005664                           0.03017452890027552                          
0.03716350253482994                2.5261329457436563                           0.030238462942951072                         
0.037310389710729086               2.522389791742368                            0.030200148198081013                         
0.037457276837653875               2.786226389303668                            0.03152558765181466                          
0.037604163915411534               2.7241635278425718                           0.0311888582252434                           
0.037751050943809275               2.483502440973834                            0.029504942271421426                         
0.03789793792265433                2.4729138671075526                           0.029669515150932635                         
0.0380448248517539                 2.422301633721127                            0.029288712488493025                         
0.03819171173091522                2.417924568790024                            0.029009764787674974                         
0.0383385985599455                 2.433158402048991                            0.029249432409991533                         
0.03848548533865198                2.4023222554305623                           0.02887248784546064                          
0.038632372066841864               2.365638368761875                            0.028723512951062735                         
0.03877925874432238                2.430522321217586                            0.029114845554460488                         
0.038926145370900764               2.3864038877603853                           0.028518915311126092                         
0.0390730319463842                 2.4500850265980025                           0.029114095543516582                         
0.039219918470579936               2.3641850251634806                           0.028301932367910322                         
0.039366804943295204               2.384293136160209                            0.028563122664923796                         
0.039513691364337224               2.3665206713919096                           0.02831569379293373                          
0.03966057773351322                2.33766327972426                             0.027964407045594098                         
0.039807464050630396               2.3391942352014907                           0.028138176363414237                         
0.039954350315496                  2.3374144405228616                           0.02769519076294811                          
0.04010123652791726                2.329683548026116                            0.027675562960627405                         
0.04024812268770137                2.3264948259926577                           0.02769637375713337                          
0.0403950087946556                 2.3175603157820106                           0.027550992082578156                         
0.04054189484858715                2.2856658981119793                           0.02737374175625567                          
0.04068878084930326                2.278831276841041                            0.027190677389523417                         
0.04083566679661114                2.3063934406944226                           0.027354529196195115                         
0.04098255269031803                2.3349013390689937                           0.027471335453330647                         
0.04112943853023117                2.2685197262251164                           0.027507826685779908                         
0.04127632431615776                2.2633664289375277                           0.027940673209994594                         
0.04142321004790505                2.2532301256170024                           0.02794788710040282                          
0.04157009572528026                2.248636747517989                            0.028205088667008153                         
0.041716981348090626               2.3022161297428427                           0.028657065744488668                         
0.04186386691614337                2.2752541167911384                           0.02847407132784967                          
0.04201075242924574                2.2666917018156276                           0.028673935250038245                         
0.04215763788720495                2.2239831832417836                           0.028283424104330834                         
0.04230452328982824                2.259470468159791                            0.028658356135227686                         
0.04245140863692285                2.240030800482103                            0.02851981551875779                          
0.04259829392829599                2.2322053688467016                           0.02851509880573575                          
0.0427451791637549                 2.2506592904589984                           0.02848252039530063                          
0.04289206434310684                2.2344195605266677                           0.02849923660109621                          
0.043038949466159                  2.2615750521253126                           0.02871740777267569                          
0.043185834532718646               2.1924705142783893                           0.028335393111910433                         
0.04333271954259301                2.23473011105077                             0.028683414185098306                         
0.04347960449558931                2.1607764307631525                           0.028159571457117172                         
0.04362648939151479                2.199022753498066                            0.028377447309920072                         
0.04377337423017669                2.2206286111176694                           0.028547130664772123                         
0.04392025901138226                2.1952023800705738                           0.028535612169121604                         
0.04406714373493869                2.1581008012956167                           0.028462672704572776                         
0.04421402840065326                2.1514676153566983                           0.028250160815148972                         
0.044360913008333204               2.1391737026498383                           0.028368915501962133                         
0.044507797557785736               2.1291210601571877                           0.028163870844707124                         
0.04465468204881811                2.136794013765395                            0.02826042382768309                          
0.04480156648123757                2.1302418432262975                           0.028512421528404292                         
0.04494845085485134                2.145722003131754                            0.028380984634702178                         
0.045095335169466684               2.145977690863916                            0.028554723975634983                         
0.045242219424890824               2.16411982363132                             0.02850242123539492                          
0.045389103620931                  2.143492059719415                            0.02836638110604926                          
0.04553598775739446                2.1448650894107937                           0.028421907799984547                         
0.04568287183408844                2.158131003623852                            0.028293785394026973                         
0.04582975585082019                2.077126522000194                            0.028030919097097113                         
0.04597663980739693                2.1573781438872563                           0.028288777720858                            
0.046123523703625935               2.080908759626672                            0.027664426804543986                         
0.04627040753931443                2.1022254450017734                           0.027820270162292975                         
0.046417291314269665               2.0759590408211683                           0.02747026250695687                          
0.04656417502829888                2.0942980319803786                           0.02784242901235835                          
0.04671105868120932                2.115806137125621                            0.02780588360810891                          
0.04685794227280822                2.1017450993514175                           0.02777260133624413                          
0.04700482580290285                2.050096334809128                            0.027341916642536705                         
0.04715170927130044                2.0486588825783096                           0.027317886960455638                         
0.04729859267780824                2.0423900939454054                           0.027319437386769386                         
0.04744547602223349                2.098537871386982                            0.027633884804982873                         
0.04759235930438345                2.0731313209881086                           0.027553726666421714                         
0.04773924252406536                2.050205865115601                            0.02724180985204768                          
0.047886125681086474               2.059921766277617                            0.027363662791195786                         
0.04803300877525407                2.063235959543747                            0.0273570468563603                           
