<X> <Y> <dY>
2.063676349698258e-02 4.853752523330360e+01 6.374591942968443e-02
2.078522812537653e-02 4.928620235390947e+01 6.505454691702769e-02
2.093369272589884e-02 4.969097965387207e+01 6.537390438289885e-02
2.108215729835043e-02 5.005954818884893e+01 6.566707652743879e-02
2.123062184253223e-02 5.036755935106205e+01 6.640724005788896e-02
2.137908635824515e-02 5.019248912067140e+01 6.612551273235664e-02
2.152755084529015e-02 5.014584296651002e+01 6.631565709218318e-02
2.167601530346813e-02 4.969877940035590e+01 6.639852116690188e-02
2.182447973258003e-02 4.953266561763161e+01 6.678838661283995e-02
2.197294413242678e-02 4.878276676944925e+01 6.573256335806277e-02
2.212140850280929e-02 4.804882111906930e+01 6.449448122243082e-02
2.226987284352852e-02 4.736898065551610e+01 6.392605461374673e-02
2.241833715438537e-02 4.638454560843328e+01 6.216942655912448e-02
2.256680143518079e-02 4.535977577920830e+01 6.167537506258732e-02
2.271526568571569e-02 4.433402876985923e+01 5.999494492183047e-02
2.286372990579102e-02 4.299113240192101e+01 5.841754972592238e-02
2.301219409520770e-02 4.173382553243847e+01 5.807617396093757e-02
2.316065825376665e-02 4.040960282536727e+01 5.626433318331189e-02
2.330912238126882e-02 3.896198895968290e+01 5.590859638565478e-02
2.345758647751513e-02 3.740705321017413e+01 5.359502305024751e-02
2.360605054230651e-02 3.587582015722823e+01 5.317447010927195e-02
2.375451457544390e-02 3.433223610910087e+01 5.175427614595041e-02
2.390297857672821e-02 3.271650089250956e+01 4.963285917084575e-02
2.405144254596040e-02 3.107948311468327e+01 4.893057117641151e-02
2.419990648294138e-02 2.937616211019039e+01 4.717045252575721e-02
2.434837038747209e-02 2.784210439605025e+01 4.605358852659544e-02
2.449683425935346e-02 2.610716256016696e+01 4.447524118491653e-02
2.464529809838643e-02 2.455504819628968e+01 4.234055011779717e-02
2.479376190437193e-02 2.289193772793299e+01 4.163177207093122e-02
2.494222567711088e-02 2.130084320744774e+01 3.955111153847779e-02
2.509068941640423e-02 1.980047954097278e+01 3.851109353711706e-02
2.523915312205290e-02 1.825747895250829e+01 3.655991273981345e-02
2.538761679385784e-02 1.683131868791418e+01 3.504043664317816e-02
2.553608043161997e-02 1.538517234944916e+01 3.361985945539911e-02
2.568454403514022e-02 1.396342340206583e+01 3.179171496427009e-02
2.583300760421955e-02 1.268888128720670e+01 3.047271878380209e-02
2.598147113865888e-02 1.143829848546889e+01 2.858298759099023e-02
2.612993463825913e-02 1.032644646929332e+01 2.729059560667638e-02
2.627839810282126e-02 9.141006233179953e+00 2.573648187329276e-02
2.642686153214619e-02 8.099085678901112e+00 2.393226282336276e-02
2.657532492603487e-02 7.128080438697683e+00 2.245065239499798e-02
2.672378828428821e-02 6.246738456946468e+00 2.099631069951853e-02
